Dataset,DNN,CMR,FR(%)
MNIST,MNIST_AlexNet_9938,2105,0.73
MNIST,MNIST_AlexNet_9938,2106,1.23
MNIST,MNIST_AlexNet_9938,2130,0.3
MNIST,MNIST_AlexNet_9938,2134,2.83
MNIST,MNIST_AlexNet_9938,2135,0.52
MNIST,MNIST_AlexNet_9938,2136,0.62
MNIST,MNIST_AlexNet_9938,2140,2.12
MNIST,MNIST_AlexNet_9938,2143,2.83
MNIST,MNIST_AlexNet_9938,2145,2.7
MNIST,MNIST_AlexNet_9938,2146,2.85
MNIST,MNIST_AlexNet_9938,2150,0.67
MNIST,MNIST_AlexNet_9938,2153,0.5
MNIST,MNIST_AlexNet_9938,2154,2.64
MNIST,MNIST_AlexNet_9938,2156,2.3
MNIST,MNIST_AlexNet_9938,2160,1.13
MNIST,MNIST_AlexNet_9938,2163,0.58
MNIST,MNIST_AlexNet_9938,2164,2.8400000000000003
MNIST,MNIST_AlexNet_9938,2165,2.27
MNIST,MNIST_AlexNet_9938,2301,0.32
MNIST,MNIST_AlexNet_9938,2304,0.47000000000000003
MNIST,MNIST_AlexNet_9938,2305,0.18
MNIST,MNIST_AlexNet_9938,2306,0.29
MNIST,MNIST_AlexNet_9938,2310,0.32
MNIST,MNIST_AlexNet_9938,2314,3.0
MNIST,MNIST_AlexNet_9938,2315,0.5499999999999999
MNIST,MNIST_AlexNet_9938,2316,0.65
MNIST,MNIST_AlexNet_9938,2340,0.49
MNIST,MNIST_AlexNet_9938,2341,2.93
MNIST,MNIST_AlexNet_9938,2345,0.61
MNIST,MNIST_AlexNet_9938,2346,0.77
MNIST,MNIST_AlexNet_9938,2350,0.15
MNIST,MNIST_AlexNet_9938,2351,0.5599999999999999
MNIST,MNIST_AlexNet_9938,2354,0.59
MNIST,MNIST_AlexNet_9938,2356,0.43
MNIST,MNIST_AlexNet_9938,2360,0.3
MNIST,MNIST_AlexNet_9938,2361,0.61
MNIST,MNIST_AlexNet_9938,2364,0.64
MNIST,MNIST_AlexNet_9938,2365,0.42
MNIST,MNIST_AlexNet_9938,2401,2.12
MNIST,MNIST_AlexNet_9938,2403,0.47000000000000003
MNIST,MNIST_AlexNet_9938,2405,1.26
MNIST,MNIST_AlexNet_9938,2406,1.66
MNIST,MNIST_AlexNet_9938,2410,2.12
MNIST,MNIST_AlexNet_9938,2413,2.75
MNIST,MNIST_AlexNet_9938,2415,2.65
MNIST,MNIST_AlexNet_9938,2416,2.8400000000000003
MNIST,MNIST_AlexNet_9938,2430,0.48
MNIST,MNIST_AlexNet_9938,2431,2.9000000000000004
MNIST,MNIST_AlexNet_9938,2435,0.58
MNIST,MNIST_AlexNet_9938,2436,0.75
MNIST,MNIST_AlexNet_9938,2450,1.1199999999999999
MNIST,MNIST_AlexNet_9938,2451,2.68
MNIST,MNIST_AlexNet_9938,2453,0.43
MNIST,MNIST_AlexNet_9938,2456,2.23
MNIST,MNIST_AlexNet_9938,2460,1.54
MNIST,MNIST_AlexNet_9938,2461,2.8400000000000003
MNIST,MNIST_AlexNet_9938,2463,0.47000000000000003
MNIST,MNIST_AlexNet_9938,2465,2.3
MNIST,MNIST_AlexNet_9938,2501,0.67
MNIST,MNIST_AlexNet_9938,2503,0.11
MNIST,MNIST_AlexNet_9938,2504,1.16
MNIST,MNIST_AlexNet_9938,2506,2.19
MNIST,MNIST_AlexNet_9938,2510,0.6799999999999999
MNIST,MNIST_AlexNet_9938,2513,0.5
MNIST,MNIST_AlexNet_9938,2514,2.6599999999999997
MNIST,MNIST_AlexNet_9938,2516,2.32
MNIST,MNIST_AlexNet_9938,2530,0.12
MNIST,MNIST_AlexNet_9938,2531,0.49
MNIST,MNIST_AlexNet_9938,2534,0.51
MNIST,MNIST_AlexNet_9938,2536,0.38999999999999996
MNIST,MNIST_AlexNet_9938,2540,1.17
MNIST,MNIST_AlexNet_9938,2541,2.62
MNIST,MNIST_AlexNet_9938,2543,0.51
MNIST,MNIST_AlexNet_9938,2546,2.16
MNIST,MNIST_AlexNet_9938,2560,1.76
MNIST,MNIST_AlexNet_9938,2561,2.34
MNIST,MNIST_AlexNet_9938,2563,0.27999999999999997
MNIST,MNIST_AlexNet_9938,2564,2.17
MNIST,MNIST_AlexNet_9938,2601,1.11
MNIST,MNIST_AlexNet_9938,2603,0.21
MNIST,MNIST_AlexNet_9938,2604,1.43
MNIST,MNIST_AlexNet_9938,2605,2.1
MNIST,MNIST_AlexNet_9938,2610,1.13
MNIST,MNIST_AlexNet_9938,2613,0.51
MNIST,MNIST_AlexNet_9938,2614,2.82
MNIST,MNIST_AlexNet_9938,2615,2.2399999999999998
MNIST,MNIST_AlexNet_9938,2630,0.26
MNIST,MNIST_AlexNet_9938,2631,0.51
MNIST,MNIST_AlexNet_9938,2634,0.49
MNIST,MNIST_AlexNet_9938,2635,0.3
MNIST,MNIST_AlexNet_9938,2640,1.54
MNIST,MNIST_AlexNet_9938,2641,2.8400000000000003
MNIST,MNIST_AlexNet_9938,2643,0.44999999999999996
MNIST,MNIST_AlexNet_9938,2645,2.27
MNIST,MNIST_AlexNet_9938,2650,2.0500000000000003
MNIST,MNIST_AlexNet_9938,2651,2.29
MNIST,MNIST_AlexNet_9938,2653,0.22999999999999998
MNIST,MNIST_AlexNet_9938,2654,2.17
MNIST,MNIST_AlexNet_9938,3012,0.31
MNIST,MNIST_AlexNet_9938,3014,2.5700000000000003
MNIST,MNIST_AlexNet_9938,3015,0.38999999999999996
MNIST,MNIST_AlexNet_9938,3016,0.6799999999999999
MNIST,MNIST_AlexNet_9938,3021,0.33
MNIST,MNIST_AlexNet_9938,3024,0.52
MNIST,MNIST_AlexNet_9938,3025,0.16
MNIST,MNIST_AlexNet_9938,3026,0.33999999999999997
MNIST,MNIST_AlexNet_9938,3041,2.54
MNIST,MNIST_AlexNet_9938,3042,0.48
MNIST,MNIST_AlexNet_9938,3045,0.54
MNIST,MNIST_AlexNet_9938,3046,0.69
MNIST,MNIST_AlexNet_9938,3051,0.38999999999999996
MNIST,MNIST_AlexNet_9938,3052,0.15
MNIST,MNIST_AlexNet_9938,3054,0.54
MNIST,MNIST_AlexNet_9938,3056,0.37
MNIST,MNIST_AlexNet_9938,3061,0.62
MNIST,MNIST_AlexNet_9938,3062,0.33
MNIST,MNIST_AlexNet_9938,3064,0.62
MNIST,MNIST_AlexNet_9938,3065,0.44
MNIST,MNIST_AlexNet_9938,3102,0.33
MNIST,MNIST_AlexNet_9938,3104,2.42
MNIST,MNIST_AlexNet_9938,3105,0.41000000000000003
MNIST,MNIST_AlexNet_9938,3106,0.6799999999999999
MNIST,MNIST_AlexNet_9938,3120,0.31
MNIST,MNIST_AlexNet_9938,3124,2.96
MNIST,MNIST_AlexNet_9938,3125,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3126,0.65
MNIST,MNIST_AlexNet_9938,3140,2.64
MNIST,MNIST_AlexNet_9938,3142,2.92
MNIST,MNIST_AlexNet_9938,3145,3.06
MNIST,MNIST_AlexNet_9938,3146,3.26
MNIST,MNIST_AlexNet_9938,3150,0.42
MNIST,MNIST_AlexNet_9938,3152,0.5599999999999999
MNIST,MNIST_AlexNet_9938,3154,2.96
MNIST,MNIST_AlexNet_9938,3156,0.8699999999999999
MNIST,MNIST_AlexNet_9938,3160,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3162,0.62
MNIST,MNIST_AlexNet_9938,3164,2.91
MNIST,MNIST_AlexNet_9938,3165,0.8
MNIST,MNIST_AlexNet_9938,3201,0.32
MNIST,MNIST_AlexNet_9938,3204,0.5
MNIST,MNIST_AlexNet_9938,3205,0.16
MNIST,MNIST_AlexNet_9938,3206,0.33
MNIST,MNIST_AlexNet_9938,3210,0.3
MNIST,MNIST_AlexNet_9938,3214,2.9000000000000004
MNIST,MNIST_AlexNet_9938,3215,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3216,0.66
MNIST,MNIST_AlexNet_9938,3240,0.45999999999999996
MNIST,MNIST_AlexNet_9938,3241,2.96
MNIST,MNIST_AlexNet_9938,3245,0.5599999999999999
MNIST,MNIST_AlexNet_9938,3246,0.75
MNIST,MNIST_AlexNet_9938,3250,0.15
MNIST,MNIST_AlexNet_9938,3251,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3254,0.5700000000000001
MNIST,MNIST_AlexNet_9938,3256,0.41000000000000003
MNIST,MNIST_AlexNet_9938,3260,0.35000000000000003
MNIST,MNIST_AlexNet_9938,3261,0.64
MNIST,MNIST_AlexNet_9938,3264,0.75
MNIST,MNIST_AlexNet_9938,3265,0.38999999999999996
MNIST,MNIST_AlexNet_9938,3401,2.62
MNIST,MNIST_AlexNet_9938,3402,0.52
MNIST,MNIST_AlexNet_9938,3405,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3406,0.66
MNIST,MNIST_AlexNet_9938,3410,2.58
MNIST,MNIST_AlexNet_9938,3412,2.86
MNIST,MNIST_AlexNet_9938,3415,3.1
MNIST,MNIST_AlexNet_9938,3416,3.18
MNIST,MNIST_AlexNet_9938,3420,0.5
MNIST,MNIST_AlexNet_9938,3421,2.86
MNIST,MNIST_AlexNet_9938,3425,0.62
MNIST,MNIST_AlexNet_9938,3426,0.7799999999999999
MNIST,MNIST_AlexNet_9938,3450,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3451,2.98
MNIST,MNIST_AlexNet_9938,3452,0.64
MNIST,MNIST_AlexNet_9938,3456,0.6799999999999999
MNIST,MNIST_AlexNet_9938,3460,0.63
MNIST,MNIST_AlexNet_9938,3461,3.2199999999999998
MNIST,MNIST_AlexNet_9938,3462,0.74
MNIST,MNIST_AlexNet_9938,3465,0.66
MNIST,MNIST_AlexNet_9938,3501,0.4
MNIST,MNIST_AlexNet_9938,3502,0.12
MNIST,MNIST_AlexNet_9938,3504,0.58
MNIST,MNIST_AlexNet_9938,3506,0.36
MNIST,MNIST_AlexNet_9938,3510,0.41000000000000003
MNIST,MNIST_AlexNet_9938,3512,0.54
MNIST,MNIST_AlexNet_9938,3514,3.0700000000000003
MNIST,MNIST_AlexNet_9938,3516,0.91
MNIST,MNIST_AlexNet_9938,3520,0.15
MNIST,MNIST_AlexNet_9938,3521,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3524,0.52
MNIST,MNIST_AlexNet_9938,3526,0.4
MNIST,MNIST_AlexNet_9938,3540,0.61
MNIST,MNIST_AlexNet_9938,3541,3.1
MNIST,MNIST_AlexNet_9938,3542,0.5499999999999999
MNIST,MNIST_AlexNet_9938,3546,0.62
MNIST,MNIST_AlexNet_9938,3560,0.36
MNIST,MNIST_AlexNet_9938,3561,0.8999999999999999
MNIST,MNIST_AlexNet_9938,3562,0.4
MNIST,MNIST_AlexNet_9938,3564,0.5599999999999999
MNIST,MNIST_AlexNet_9938,3601,0.5
MNIST,MNIST_AlexNet_9938,3602,0.36
MNIST,MNIST_AlexNet_9938,3604,0.58
MNIST,MNIST_AlexNet_9938,3605,0.37
MNIST,MNIST_AlexNet_9938,3610,0.54
MNIST,MNIST_AlexNet_9938,3612,0.66
MNIST,MNIST_AlexNet_9938,3614,2.8899999999999997
MNIST,MNIST_AlexNet_9938,3615,0.8200000000000001
MNIST,MNIST_AlexNet_9938,3620,0.33
MNIST,MNIST_AlexNet_9938,3621,0.62
MNIST,MNIST_AlexNet_9938,3624,0.7100000000000001
MNIST,MNIST_AlexNet_9938,3625,0.42
MNIST,MNIST_AlexNet_9938,3640,0.5599999999999999
MNIST,MNIST_AlexNet_9938,3641,3.11
MNIST,MNIST_AlexNet_9938,3642,0.69
MNIST,MNIST_AlexNet_9938,3645,0.58
MNIST,MNIST_AlexNet_9938,3650,0.36
MNIST,MNIST_AlexNet_9938,3651,0.8
MNIST,MNIST_AlexNet_9938,3652,0.4
MNIST,MNIST_AlexNet_9938,3654,0.52
MNIST,MNIST_AlexNet_9938,4012,2.1
MNIST,MNIST_AlexNet_9938,4013,2.35
MNIST,MNIST_AlexNet_9938,4015,2.25
MNIST,MNIST_AlexNet_9938,4016,2.59
MNIST,MNIST_AlexNet_9938,4021,2.1
MNIST,MNIST_AlexNet_9938,4023,0.49
MNIST,MNIST_AlexNet_9938,4025,1.18
MNIST,MNIST_AlexNet_9938,4026,1.66
MNIST,MNIST_AlexNet_9938,4031,2.45
MNIST,MNIST_AlexNet_9938,4032,0.4
MNIST,MNIST_AlexNet_9938,4035,0.5499999999999999
MNIST,MNIST_AlexNet_9938,4036,0.61
MNIST,MNIST_AlexNet_9938,4051,2.25
MNIST,MNIST_AlexNet_9938,4052,1.22
MNIST,MNIST_AlexNet_9938,4053,0.38
MNIST,MNIST_AlexNet_9938,4056,2.48
MNIST,MNIST_AlexNet_9938,4061,2.6
MNIST,MNIST_AlexNet_9938,4062,1.63
MNIST,MNIST_AlexNet_9938,4063,0.44
MNIST,MNIST_AlexNet_9938,4065,3.08
MNIST,MNIST_AlexNet_9938,4102,2.11
MNIST,MNIST_AlexNet_9938,4103,2.1999999999999997
MNIST,MNIST_AlexNet_9938,4105,2.23
MNIST,MNIST_AlexNet_9938,4106,2.6
MNIST,MNIST_AlexNet_9938,4120,2.1
MNIST,MNIST_AlexNet_9938,4123,2.75
MNIST,MNIST_AlexNet_9938,4125,2.69
MNIST,MNIST_AlexNet_9938,4126,2.8400000000000003
MNIST,MNIST_AlexNet_9938,4130,2.4699999999999998
MNIST,MNIST_AlexNet_9938,4132,2.77
MNIST,MNIST_AlexNet_9938,4135,3.02
MNIST,MNIST_AlexNet_9938,4136,3.19
MNIST,MNIST_AlexNet_9938,4150,2.22
MNIST,MNIST_AlexNet_9938,4152,2.68
MNIST,MNIST_AlexNet_9938,4153,2.4899999999999998
MNIST,MNIST_AlexNet_9938,4156,3.6799999999999997
MNIST,MNIST_AlexNet_9938,4160,2.45
MNIST,MNIST_AlexNet_9938,4162,2.8400000000000003
MNIST,MNIST_AlexNet_9938,4163,2.31
MNIST,MNIST_AlexNet_9938,4165,3.6700000000000004
MNIST,MNIST_AlexNet_9938,4201,2.11
MNIST,MNIST_AlexNet_9938,4203,0.47000000000000003
MNIST,MNIST_AlexNet_9938,4205,1.21
MNIST,MNIST_AlexNet_9938,4206,1.66
MNIST,MNIST_AlexNet_9938,4210,2.11
MNIST,MNIST_AlexNet_9938,4213,2.7199999999999998
MNIST,MNIST_AlexNet_9938,4215,2.67
MNIST,MNIST_AlexNet_9938,4216,2.85
MNIST,MNIST_AlexNet_9938,4230,0.44999999999999996
MNIST,MNIST_AlexNet_9938,4231,3.01
MNIST,MNIST_AlexNet_9938,4235,0.6
MNIST,MNIST_AlexNet_9938,4236,0.77
MNIST,MNIST_AlexNet_9938,4250,1.16
MNIST,MNIST_AlexNet_9938,4251,2.7
MNIST,MNIST_AlexNet_9938,4253,0.45999999999999996
MNIST,MNIST_AlexNet_9938,4256,2.2399999999999998
MNIST,MNIST_AlexNet_9938,4260,1.54
MNIST,MNIST_AlexNet_9938,4261,2.82
MNIST,MNIST_AlexNet_9938,4263,0.48
MNIST,MNIST_AlexNet_9938,4265,2.27
MNIST,MNIST_AlexNet_9938,4301,2.5700000000000003
MNIST,MNIST_AlexNet_9938,4302,0.5
MNIST,MNIST_AlexNet_9938,4305,0.53
MNIST,MNIST_AlexNet_9938,4306,0.66
MNIST,MNIST_AlexNet_9938,4310,2.69
MNIST,MNIST_AlexNet_9938,4312,2.93
MNIST,MNIST_AlexNet_9938,4315,3.08
MNIST,MNIST_AlexNet_9938,4316,3.2199999999999998
MNIST,MNIST_AlexNet_9938,4320,0.48
MNIST,MNIST_AlexNet_9938,4321,2.97
MNIST,MNIST_AlexNet_9938,4325,0.59
MNIST,MNIST_AlexNet_9938,4326,0.75
MNIST,MNIST_AlexNet_9938,4350,0.58
MNIST,MNIST_AlexNet_9938,4351,3.05
MNIST,MNIST_AlexNet_9938,4352,0.59
MNIST,MNIST_AlexNet_9938,4356,0.6799999999999999
MNIST,MNIST_AlexNet_9938,4360,0.61
MNIST,MNIST_AlexNet_9938,4361,3.25
MNIST,MNIST_AlexNet_9938,4362,0.75
MNIST,MNIST_AlexNet_9938,4365,0.63
MNIST,MNIST_AlexNet_9938,4501,2.21
MNIST,MNIST_AlexNet_9938,4502,1.1400000000000001
MNIST,MNIST_AlexNet_9938,4503,0.41000000000000003
MNIST,MNIST_AlexNet_9938,4506,2.39
MNIST,MNIST_AlexNet_9938,4510,2.22
MNIST,MNIST_AlexNet_9938,4512,2.68
MNIST,MNIST_AlexNet_9938,4513,2.4899999999999998
MNIST,MNIST_AlexNet_9938,4516,3.66
MNIST,MNIST_AlexNet_9938,4520,1.15
MNIST,MNIST_AlexNet_9938,4521,2.71
MNIST,MNIST_AlexNet_9938,4523,0.49
MNIST,MNIST_AlexNet_9938,4526,2.22
MNIST,MNIST_AlexNet_9938,4530,0.48
MNIST,MNIST_AlexNet_9938,4531,2.58
MNIST,MNIST_AlexNet_9938,4532,0.43
MNIST,MNIST_AlexNet_9938,4536,0.5
MNIST,MNIST_AlexNet_9938,4560,1.94
MNIST,MNIST_AlexNet_9938,4561,3.71
MNIST,MNIST_AlexNet_9938,4562,2.15
MNIST,MNIST_AlexNet_9938,4563,0.33999999999999997
MNIST,MNIST_AlexNet_9938,4601,2.44
MNIST,MNIST_AlexNet_9938,4602,1.55
MNIST,MNIST_AlexNet_9938,4603,0.43
MNIST,MNIST_AlexNet_9938,4605,2.37
MNIST,MNIST_AlexNet_9938,4610,2.45
MNIST,MNIST_AlexNet_9938,4612,2.8400000000000003
MNIST,MNIST_AlexNet_9938,4613,2.34
MNIST,MNIST_AlexNet_9938,4615,3.71
MNIST,MNIST_AlexNet_9938,4620,1.59
MNIST,MNIST_AlexNet_9938,4621,2.85
MNIST,MNIST_AlexNet_9938,4623,0.54
MNIST,MNIST_AlexNet_9938,4625,2.2800000000000002
MNIST,MNIST_AlexNet_9938,4630,0.49
MNIST,MNIST_AlexNet_9938,4631,2.4899999999999998
MNIST,MNIST_AlexNet_9938,4632,0.5599999999999999
MNIST,MNIST_AlexNet_9938,4635,0.43
MNIST,MNIST_AlexNet_9938,4650,2.33
MNIST,MNIST_AlexNet_9938,4651,3.6900000000000004
MNIST,MNIST_AlexNet_9938,4652,2.29
MNIST,MNIST_AlexNet_9938,4653,0.33
MNIST,MNIST_AlexNet_9938,5012,0.6799999999999999
MNIST,MNIST_AlexNet_9938,5013,0.36
MNIST,MNIST_AlexNet_9938,5014,2.1999999999999997
MNIST,MNIST_AlexNet_9938,5016,2.34
MNIST,MNIST_AlexNet_9938,5021,0.6799999999999999
MNIST,MNIST_AlexNet_9938,5023,0.11
MNIST,MNIST_AlexNet_9938,5024,1.23
MNIST,MNIST_AlexNet_9938,5026,2.1399999999999997
MNIST,MNIST_AlexNet_9938,5031,0.36
MNIST,MNIST_AlexNet_9938,5032,0.13999999999999999
MNIST,MNIST_AlexNet_9938,5034,0.47000000000000003
MNIST,MNIST_AlexNet_9938,5036,0.33999999999999997
MNIST,MNIST_AlexNet_9938,5041,2.18
MNIST,MNIST_AlexNet_9938,5042,1.1900000000000002
MNIST,MNIST_AlexNet_9938,5043,0.43
MNIST,MNIST_AlexNet_9938,5046,2.22
MNIST,MNIST_AlexNet_9938,5061,2.31
MNIST,MNIST_AlexNet_9938,5062,2.12
MNIST,MNIST_AlexNet_9938,5063,0.22
MNIST,MNIST_AlexNet_9938,5064,2.18
MNIST,MNIST_AlexNet_9938,5102,0.69
MNIST,MNIST_AlexNet_9938,5103,0.38999999999999996
MNIST,MNIST_AlexNet_9938,5104,2.21
MNIST,MNIST_AlexNet_9938,5106,2.32
MNIST,MNIST_AlexNet_9938,5120,0.6799999999999999
MNIST,MNIST_AlexNet_9938,5123,0.48
MNIST,MNIST_AlexNet_9938,5124,2.62
MNIST,MNIST_AlexNet_9938,5126,2.34
MNIST,MNIST_AlexNet_9938,5130,0.37
MNIST,MNIST_AlexNet_9938,5132,0.49
MNIST,MNIST_AlexNet_9938,5134,2.41
MNIST,MNIST_AlexNet_9938,5136,0.76
MNIST,MNIST_AlexNet_9938,5140,2.2399999999999998
MNIST,MNIST_AlexNet_9938,5142,2.6
MNIST,MNIST_AlexNet_9938,5143,2.46
MNIST,MNIST_AlexNet_9938,5146,3.65
MNIST,MNIST_AlexNet_9938,5160,1.9900000000000002
MNIST,MNIST_AlexNet_9938,5162,2.4
MNIST,MNIST_AlexNet_9938,5163,0.52
MNIST,MNIST_AlexNet_9938,5164,3.6900000000000004
MNIST,MNIST_AlexNet_9938,5201,0.69
MNIST,MNIST_AlexNet_9938,5203,0.11
MNIST,MNIST_AlexNet_9938,5204,1.17
MNIST,MNIST_AlexNet_9938,5206,2.15
MNIST,MNIST_AlexNet_9938,5210,0.6799999999999999
MNIST,MNIST_AlexNet_9938,5213,0.52
MNIST,MNIST_AlexNet_9938,5214,2.64
MNIST,MNIST_AlexNet_9938,5216,2.34
MNIST,MNIST_AlexNet_9938,5230,0.12
MNIST,MNIST_AlexNet_9938,5231,0.53
MNIST,MNIST_AlexNet_9938,5234,0.49
MNIST,MNIST_AlexNet_9938,5236,0.38999999999999996
MNIST,MNIST_AlexNet_9938,5240,1.21
MNIST,MNIST_AlexNet_9938,5241,2.64
MNIST,MNIST_AlexNet_9938,5243,0.45999999999999996
MNIST,MNIST_AlexNet_9938,5246,2.16
MNIST,MNIST_AlexNet_9938,5260,1.7500000000000002
MNIST,MNIST_AlexNet_9938,5261,2.35
MNIST,MNIST_AlexNet_9938,5263,0.24
MNIST,MNIST_AlexNet_9938,5264,2.19
MNIST,MNIST_AlexNet_9938,5301,0.38999999999999996
MNIST,MNIST_AlexNet_9938,5302,0.13999999999999999
MNIST,MNIST_AlexNet_9938,5304,0.43
MNIST,MNIST_AlexNet_9938,5306,0.33999999999999997
MNIST,MNIST_AlexNet_9938,5310,0.38999999999999996
MNIST,MNIST_AlexNet_9938,5312,0.5
MNIST,MNIST_AlexNet_9938,5314,2.78
MNIST,MNIST_AlexNet_9938,5316,0.8099999999999999
MNIST,MNIST_AlexNet_9938,5320,0.11
MNIST,MNIST_AlexNet_9938,5321,0.49
MNIST,MNIST_AlexNet_9938,5324,0.44999999999999996
MNIST,MNIST_AlexNet_9938,5326,0.36
MNIST,MNIST_AlexNet_9938,5340,0.51
MNIST,MNIST_AlexNet_9938,5341,2.6599999999999997
MNIST,MNIST_AlexNet_9938,5342,0.45999999999999996
MNIST,MNIST_AlexNet_9938,5346,0.5
MNIST,MNIST_AlexNet_9938,5360,0.36
MNIST,MNIST_AlexNet_9938,5361,0.83
MNIST,MNIST_AlexNet_9938,5362,0.41000000000000003
MNIST,MNIST_AlexNet_9938,5364,0.42
MNIST,MNIST_AlexNet_9938,5401,2.22
MNIST,MNIST_AlexNet_9938,5402,1.25
MNIST,MNIST_AlexNet_9938,5403,0.47000000000000003
MNIST,MNIST_AlexNet_9938,5406,2.2800000000000002
MNIST,MNIST_AlexNet_9938,5410,2.25
MNIST,MNIST_AlexNet_9938,5412,2.64
MNIST,MNIST_AlexNet_9938,5413,2.34
MNIST,MNIST_AlexNet_9938,5416,3.6700000000000004
MNIST,MNIST_AlexNet_9938,5420,1.23
MNIST,MNIST_AlexNet_9938,5421,2.63
MNIST,MNIST_AlexNet_9938,5423,0.42
MNIST,MNIST_AlexNet_9938,5426,2.15
MNIST,MNIST_AlexNet_9938,5430,0.48
MNIST,MNIST_AlexNet_9938,5431,2.7
MNIST,MNIST_AlexNet_9938,5432,0.45999999999999996
MNIST,MNIST_AlexNet_9938,5436,0.5499999999999999
MNIST,MNIST_AlexNet_9938,5460,2.02
MNIST,MNIST_AlexNet_9938,5461,3.7199999999999998
MNIST,MNIST_AlexNet_9938,5462,2.15
MNIST,MNIST_AlexNet_9938,5463,0.36
MNIST,MNIST_AlexNet_9938,5601,2.0
MNIST,MNIST_AlexNet_9938,5602,1.7500000000000002
MNIST,MNIST_AlexNet_9938,5603,0.22999999999999998
MNIST,MNIST_AlexNet_9938,5604,1.91
MNIST,MNIST_AlexNet_9938,5610,2.02
MNIST,MNIST_AlexNet_9938,5612,2.33
MNIST,MNIST_AlexNet_9938,5613,0.54
MNIST,MNIST_AlexNet_9938,5614,3.75
MNIST,MNIST_AlexNet_9938,5620,1.76
MNIST,MNIST_AlexNet_9938,5621,2.37
MNIST,MNIST_AlexNet_9938,5623,0.22999999999999998
MNIST,MNIST_AlexNet_9938,5624,2.12
MNIST,MNIST_AlexNet_9938,5630,0.22999999999999998
MNIST,MNIST_AlexNet_9938,5631,0.63
MNIST,MNIST_AlexNet_9938,5632,0.25
MNIST,MNIST_AlexNet_9938,5634,0.36
MNIST,MNIST_AlexNet_9938,5640,2.0
MNIST,MNIST_AlexNet_9938,5641,3.6900000000000004
MNIST,MNIST_AlexNet_9938,5642,2.1999999999999997
MNIST,MNIST_AlexNet_9938,5643,0.33
MNIST,MNIST_AlexNet_9938,6012,1.0999999999999999
MNIST,MNIST_AlexNet_9938,6013,0.45999999999999996
MNIST,MNIST_AlexNet_9938,6014,2.44
MNIST,MNIST_AlexNet_9938,6015,2.2800000000000002
MNIST,MNIST_AlexNet_9938,6021,1.0999999999999999
MNIST,MNIST_AlexNet_9938,6023,0.22999999999999998
MNIST,MNIST_AlexNet_9938,6024,1.4200000000000002
MNIST,MNIST_AlexNet_9938,6025,2.1399999999999997
MNIST,MNIST_AlexNet_9938,6031,0.47000000000000003
MNIST,MNIST_AlexNet_9938,6032,0.25
MNIST,MNIST_AlexNet_9938,6034,0.45999999999999996
MNIST,MNIST_AlexNet_9938,6035,0.27999999999999997
MNIST,MNIST_AlexNet_9938,6041,2.37
MNIST,MNIST_AlexNet_9938,6042,1.49
MNIST,MNIST_AlexNet_9938,6043,0.43
MNIST,MNIST_AlexNet_9938,6045,2.18
MNIST,MNIST_AlexNet_9938,6051,2.3
MNIST,MNIST_AlexNet_9938,6052,2.0500000000000003
MNIST,MNIST_AlexNet_9938,6053,0.22999999999999998
MNIST,MNIST_AlexNet_9938,6054,2.12
MNIST,MNIST_AlexNet_9938,6102,1.09
MNIST,MNIST_AlexNet_9938,6103,0.49
MNIST,MNIST_AlexNet_9938,6104,2.4
MNIST,MNIST_AlexNet_9938,6105,2.32
MNIST,MNIST_AlexNet_9938,6120,1.1199999999999999
MNIST,MNIST_AlexNet_9938,6123,0.5599999999999999
MNIST,MNIST_AlexNet_9938,6124,2.83
MNIST,MNIST_AlexNet_9938,6125,2.29
MNIST,MNIST_AlexNet_9938,6130,0.49
MNIST,MNIST_AlexNet_9938,6132,0.54
MNIST,MNIST_AlexNet_9938,6134,2.19
MNIST,MNIST_AlexNet_9938,6135,0.7000000000000001
MNIST,MNIST_AlexNet_9938,6140,2.46
MNIST,MNIST_AlexNet_9938,6142,2.8400000000000003
MNIST,MNIST_AlexNet_9938,6143,2.27
MNIST,MNIST_AlexNet_9938,6145,3.62
MNIST,MNIST_AlexNet_9938,6150,2.27
MNIST,MNIST_AlexNet_9938,6152,2.31
MNIST,MNIST_AlexNet_9938,6153,0.54
MNIST,MNIST_AlexNet_9938,6154,3.73
MNIST,MNIST_AlexNet_9938,6201,1.11
MNIST,MNIST_AlexNet_9938,6203,0.25
MNIST,MNIST_AlexNet_9938,6204,1.46
MNIST,MNIST_AlexNet_9938,6205,2.08
MNIST,MNIST_AlexNet_9938,6210,1.1199999999999999
MNIST,MNIST_AlexNet_9938,6213,0.5499999999999999
MNIST,MNIST_AlexNet_9938,6214,2.85
MNIST,MNIST_AlexNet_9938,6215,2.32
MNIST,MNIST_AlexNet_9938,6230,0.24
MNIST,MNIST_AlexNet_9938,6231,0.5599999999999999
MNIST,MNIST_AlexNet_9938,6234,0.5
MNIST,MNIST_AlexNet_9938,6235,0.31
MNIST,MNIST_AlexNet_9938,6240,1.53
